"cre_id","cre_date","cre_mat_id","cre_ter_id"
"0","2023-3-30 12:30:00","20220000","2"
"0","2023-3-30 12:30:00","20220000","2"
"0","2023-3-31 12:30:00","20220000","1"
"0","2023-3-31 12:30:00","20220000","1"
"0","2023-3-31 12:30:00","20220000","2"
"0","2023-3-31 12:30:00","20220000","2"
"0","2023-3-31 12:30:00","20220000","3"
"0","2023-3-31 12:30:00","20220000","3"
"0","2023-4-3 12:30:00","20220000","1"
"0","2023-4-3 12:30:00","20220000","1"
"0","2023-4-3 12:30:00","20220000","2"
"0","2023-4-3 12:30:00","20220000","2"
"0","2023-4-4 12:30:00","20220000","1"
"0","2023-4-4 12:30:00","20220000","1"
"0","2023-4-4 12:30:00","20220000","2"
"0","2023-4-4 12:30:00","20220000","2"
"0","2023-4-4 12:30:00","20220000","3"
"0","2023-4-4 12:30:00","20220000","3"
"0","2023-4-5 12:30:00","20220000","1"
"0","2023-4-5 12:30:00","20220000","1"
"0","2023-4-5 12:30:00","20220000","2"
"0","2023-4-5 12:30:00","20220000","2"
"0","2023-4-6 12:30:00","20220000","1"
"0","2023-4-6 12:30:00","20220000","1"
"0","2023-4-6 12:30:00","20220000","2"
"0","2023-4-6 12:30:00","20220000","2"
"0","2023-4-7 12:30:00","20220000","1"
"0","2023-4-7 12:30:00","20220000","1"
"0","2023-4-7 12:30:00","20220000","2"
"0","2023-4-7 12:30:00","20220000","2"
"0","2023-4-7 12:30:00","20220000","3"
"0","2023-4-7 12:30:00","20220000","3"
"0","2023-4-11 12:30:00","20220000","1"
"0","2023-4-11 12:30:00","20220000","1"
"0","2023-4-11 12:30:00","20220000","2"
"0","2023-4-11 12:30:00","20220000","2"
"0","2023-4-11 12:30:00","20220000","3"
"0","2023-4-11 12:30:00","20220000","3"
"0","2023-4-12 12:30:00","20220000","1"
"0","2023-4-12 12:30:00","20220000","1"
"0","2023-4-12 12:30:00","20220000","2"
"0","2023-4-12 12:30:00","20220000","2"
"0","2023-4-13 12:30:00","20220000","1"
"0","2023-4-13 12:30:00","20220000","1"
"0","2023-4-13 12:30:00","20220000","2"
